participant_id,interfaceId,interfaceOrder001,interfaceOrder002,setId,setOrder001,setOrder002,phaseId,sameParent,time,correct
5,0,0,1,0,0,1,1,FALSE,31117,TRUE
5,0,0,1,0,0,1,1,FALSE,2853,TRUE
5,0,0,1,0,0,1,1,FALSE,31647,FALSE
5,0,0,1,0,0,1,1,FALSE,2358,TRUE
5,0,0,1,0,0,1,1,TRUE,64827,TRUE
5,0,0,1,0,0,1,1,FALSE,4918,TRUE
5,0,0,1,0,0,1,1,FALSE,2334,TRUE
5,0,0,1,0,0,1,1,TRUE,1524,TRUE
5,0,0,1,0,0,1,1,TRUE,1996,TRUE
5,0,0,1,0,0,1,1,FALSE,2573,TRUE
5,0,0,1,0,0,1,1,FALSE,7074,TRUE
5,0,0,1,0,0,1,1,FALSE,5618,FALSE
5,1,0,1,1,0,1,0,FALSE,43296,TRUE
5,1,0,1,1,0,1,0,FALSE,6128,TRUE
5,1,0,1,1,0,1,0,FALSE,22036,TRUE
5,1,0,1,1,0,1,0,FALSE,5100,TRUE
5,1,0,1,1,0,1,0,TRUE,2566,TRUE
5,1,0,1,1,0,1,0,FALSE,22608,TRUE
5,1,0,1,1,0,1,0,FALSE,1972,TRUE
5,1,0,1,1,0,1,0,TRUE,1589,TRUE
5,1,0,1,1,0,1,0,FALSE,1691,TRUE
5,1,0,1,1,0,1,0,FALSE,1660,TRUE
5,1,0,1,1,0,1,0,FALSE,3256,TRUE
5,1,0,1,1,0,1,0,TRUE,2616,TRUE
5,1,0,1,1,0,1,0,FALSE,3737,TRUE
5,1,0,1,1,0,1,0,FALSE,20333,TRUE
5,1,0,1,1,0,1,0,FALSE,4734,TRUE
5,1,0,1,1,0,1,0,FALSE,5831,TRUE
5,1,0,1,1,0,1,0,FALSE,2991,TRUE
5,1,0,1,1,0,1,0,FALSE,2249,TRUE
5,1,0,1,1,0,1,1,FALSE,2135,TRUE
5,1,0,1,1,0,1,1,TRUE,2616,TRUE
5,1,0,1,1,0,1,1,FALSE,3808,TRUE
5,1,0,1,1,0,1,1,FALSE,1485,TRUE
5,1,0,1,1,0,1,1,FALSE,2238,TRUE
5,1,0,1,1,0,1,1,FALSE,1955,TRUE
5,1,0,1,1,0,1,1,FALSE,1792,TRUE
5,1,0,1,1,0,1,1,FALSE,2280,TRUE
5,1,0,1,1,0,1,1,FALSE,1548,TRUE
5,1,0,1,1,0,1,1,FALSE,1524,TRUE
5,1,0,1,1,0,1,1,FALSE,1661,TRUE
5,1,0,1,1,0,1,1,FALSE,1716,TRUE
5,1,0,1,1,0,1,1,FALSE,2157,TRUE
5,1,0,1,1,0,1,1,TRUE,6032,TRUE
5,1,0,1,1,0,1,1,FALSE,1460,TRUE
5,1,0,1,1,0,1,1,FALSE,1428,TRUE
5,1,0,1,1,0,1,1,FALSE,1644,TRUE
5,1,0,1,1,0,1,1,FALSE,3400,TRUE
5,1,0,1,1,0,1,1,FALSE,1844,TRUE
5,1,0,1,1,0,1,1,FALSE,1484,TRUE
5,1,0,1,1,0,1,1,FALSE,1884,TRUE
5,1,0,1,1,0,1,1,TRUE,1868,TRUE
5,1,0,1,1,0,1,1,FALSE,1653,TRUE
5,1,0,1,1,0,1,1,FALSE,1338,TRUE
5,1,0,1,1,0,1,1,FALSE,1716,TRUE
5,1,0,1,1,0,1,1,FALSE,1596,TRUE
5,1,0,1,1,0,1,1,TRUE,1476,TRUE
5,1,0,1,1,0,1,1,FALSE,23303,FALSE
5,1,0,1,1,0,1,1,TRUE,2078,TRUE
5,1,0,1,1,0,1,1,FALSE,3249,FALSE
5,1,0,1,1,0,1,1,FALSE,1476,TRUE
5,1,0,1,1,0,1,1,FALSE,1518,TRUE
5,1,0,1,1,0,1,1,TRUE,1569,TRUE
5,1,0,1,1,0,1,1,FALSE,1700,TRUE
5,1,0,1,1,0,1,1,TRUE,1572,TRUE
5,1,0,1,1,0,1,1,FALSE,1515,TRUE
6,1,1,0,0,0,1,0,FALSE,5399,TRUE
6,1,1,0,0,0,1,0,FALSE,5784,TRUE
6,1,1,0,0,0,1,0,TRUE,7927,FALSE
6,1,1,0,0,0,1,0,FALSE,8040,TRUE
6,1,1,0,0,0,1,0,FALSE,3936,TRUE
6,1,1,0,0,0,1,0,TRUE,2368,TRUE
6,1,1,0,0,0,1,0,TRUE,2240,TRUE
6,1,1,0,0,0,1,0,FALSE,2496,TRUE
6,1,1,0,0,0,1,0,FALSE,2135,TRUE
6,1,1,0,0,0,1,0,FALSE,5982,TRUE
6,1,1,0,0,0,1,0,FALSE,2656,TRUE
6,1,1,0,0,0,1,0,FALSE,2809,TRUE
6,1,1,0,0,0,1,0,TRUE,2311,TRUE
6,1,1,0,0,0,1,0,FALSE,5215,TRUE
6,1,1,0,0,0,1,0,TRUE,2064,TRUE
6,1,1,0,0,0,1,0,FALSE,2336,TRUE
6,1,1,0,0,0,1,0,TRUE,2592,TRUE
6,1,1,0,0,0,1,0,FALSE,2592,TRUE
6,1,1,0,0,0,1,1,FALSE,3447,TRUE
6,1,1,0,0,0,1,1,TRUE,1695,TRUE
6,1,1,0,0,0,1,1,FALSE,3679,TRUE
6,1,1,0,0,0,1,1,FALSE,2896,TRUE
6,1,1,0,0,0,1,1,TRUE,1679,TRUE
6,1,1,0,0,0,1,1,FALSE,2079,TRUE
6,1,1,0,0,0,1,1,FALSE,2574,TRUE
6,1,1,0,0,0,1,1,FALSE,1984,TRUE
6,1,1,0,0,0,1,1,FALSE,2448,TRUE
6,1,1,0,0,0,1,1,FALSE,3256,TRUE
6,1,1,0,0,0,1,1,FALSE,1639,TRUE
6,1,1,0,0,0,1,1,FALSE,2247,TRUE
6,1,1,0,0,0,1,1,FALSE,1543,TRUE
6,1,1,0,0,0,1,1,FALSE,1919,TRUE
6,1,1,0,0,0,1,1,FALSE,2712,TRUE
6,1,1,0,0,0,1,1,FALSE,1959,TRUE
6,1,1,0,0,0,1,1,TRUE,2015,TRUE
6,1,1,0,0,0,1,1,TRUE,1879,TRUE
6,1,1,0,0,0,1,1,TRUE,1919,TRUE
6,1,1,0,0,0,1,1,FALSE,1432,TRUE
6,1,1,0,0,0,1,1,FALSE,1832,TRUE
6,1,1,0,0,0,1,1,FALSE,1977,TRUE
6,1,1,0,0,0,1,1,FALSE,2511,TRUE
6,1,1,0,0,0,1,1,FALSE,2080,TRUE
6,1,1,0,0,0,1,1,FALSE,1512,TRUE
6,1,1,0,0,0,1,1,TRUE,1968,TRUE
6,1,1,0,0,0,1,1,FALSE,1864,TRUE
6,1,1,0,0,0,1,1,TRUE,1977,TRUE
6,1,1,0,0,0,1,1,FALSE,1967,TRUE
6,1,1,0,0,0,1,1,FALSE,1799,TRUE
6,1,1,0,0,0,1,1,FALSE,1455,TRUE
6,1,1,0,0,0,1,1,FALSE,2567,TRUE
6,1,1,0,0,0,1,1,FALSE,1663,TRUE
6,1,1,0,0,0,1,1,TRUE,2113,TRUE
6,1,1,0,0,0,1,1,TRUE,1880,TRUE
6,1,1,0,0,0,1,1,FALSE,2231,TRUE
6,0,1,0,1,0,1,0,FALSE,18272,TRUE
6,0,1,0,1,0,1,0,FALSE,15113,FALSE
6,0,1,0,1,0,1,0,TRUE,2944,TRUE
6,0,1,0,1,0,1,0,FALSE,7535,TRUE
6,0,1,0,1,0,1,0,FALSE,5912,TRUE
6,0,1,0,1,0,1,0,FALSE,6831,TRUE
6,0,1,0,1,0,1,0,TRUE,1736,TRUE
6,0,1,0,1,0,1,0,FALSE,3873,TRUE
6,0,1,0,1,0,1,0,TRUE,2119,TRUE
6,0,1,0,1,0,1,0,FALSE,3839,TRUE
6,0,1,0,1,0,1,0,FALSE,4079,TRUE
6,0,1,0,1,0,1,0,FALSE,3831,TRUE
6,0,1,0,1,0,1,0,TRUE,1792,TRUE
6,0,1,0,1,0,1,0,TRUE,2208,TRUE
6,0,1,0,1,0,1,0,FALSE,5111,TRUE
6,0,1,0,1,0,1,0,FALSE,3072,TRUE
6,0,1,0,1,0,1,0,FALSE,3304,TRUE
6,0,1,0,1,0,1,0,FALSE,2943,TRUE
6,0,1,0,1,0,1,1,FALSE,5335,FALSE
6,0,1,0,1,0,1,1,FALSE,3192,TRUE
6,0,1,0,1,0,1,1,FALSE,3184,TRUE
6,0,1,0,1,0,1,1,FALSE,3087,TRUE
6,0,1,0,1,0,1,1,FALSE,3615,TRUE
6,0,1,0,1,0,1,1,TRUE,1952,TRUE
6,0,1,0,1,0,1,1,TRUE,1976,TRUE
6,0,1,0,1,0,1,1,FALSE,3407,TRUE
6,0,1,0,1,0,1,1,FALSE,3191,TRUE
6,0,1,0,1,0,1,1,FALSE,3591,TRUE
6,0,1,0,1,0,1,1,FALSE,2978,TRUE
6,0,1,0,1,0,1,1,FALSE,3079,TRUE
6,0,1,0,1,0,1,1,TRUE,2031,TRUE
6,0,1,0,1,0,1,1,FALSE,3824,TRUE
6,0,1,0,1,0,1,1,FALSE,3440,TRUE
6,0,1,0,1,0,1,1,FALSE,3512,TRUE
6,0,1,0,1,0,1,1,FALSE,2960,TRUE
6,0,1,0,1,0,1,1,FALSE,2704,TRUE
6,0,1,0,1,0,1,1,TRUE,1960,TRUE
6,0,1,0,1,0,1,1,FALSE,2864,TRUE
6,0,1,0,1,0,1,1,FALSE,2897,TRUE
6,0,1,0,1,0,1,1,FALSE,4639,TRUE
6,0,1,0,1,0,1,1,FALSE,2807,TRUE
6,0,1,0,1,0,1,1,TRUE,2096,TRUE
6,0,1,0,1,0,1,1,TRUE,1760,TRUE
6,0,1,0,1,0,1,1,FALSE,3103,TRUE
6,0,1,0,1,0,1,1,FALSE,2727,TRUE
6,0,1,0,1,0,1,1,FALSE,2703,TRUE
6,0,1,0,1,0,1,1,FALSE,2760,TRUE
6,0,1,0,1,0,1,1,FALSE,3048,TRUE
6,0,1,0,1,0,1,1,TRUE,1919,TRUE
6,0,1,0,1,0,1,1,FALSE,2999,TRUE
6,0,1,0,1,0,1,1,FALSE,3423,TRUE
6,0,1,0,1,0,1,1,FALSE,3622,TRUE
6,0,1,0,1,0,1,1,FALSE,2881,TRUE
6,0,1,0,1,0,1,1,FALSE,2815,TRUE
7,1,1,0,1,1,0,0,FALSE,6399,TRUE
7,1,1,0,1,1,0,0,FALSE,3039,TRUE
7,1,1,0,1,1,0,0,FALSE,4171,TRUE
7,1,1,0,1,1,0,0,FALSE,7705,TRUE
7,1,1,0,1,1,0,0,FALSE,7160,TRUE
7,1,1,0,1,1,0,0,TRUE,3328,TRUE
7,1,1,0,1,1,0,0,FALSE,3256,TRUE
7,1,1,0,1,1,0,0,FALSE,2738,TRUE
7,1,1,0,1,1,0,0,TRUE,2711,TRUE
7,1,1,0,1,1,0,0,FALSE,2320,TRUE
7,1,1,0,1,1,0,0,TRUE,2353,TRUE
7,1,1,0,1,1,0,0,FALSE,3023,TRUE
7,1,1,0,1,1,0,0,FALSE,2772,TRUE
7,1,1,0,1,1,0,0,FALSE,4367,TRUE
7,1,1,0,1,1,0,0,TRUE,4154,TRUE
7,1,1,0,1,1,0,0,FALSE,2776,TRUE
7,1,1,0,1,1,0,0,FALSE,2416,TRUE
7,1,1,0,1,1,0,0,FALSE,2023,TRUE
7,1,1,0,1,1,0,1,FALSE,2576,TRUE
7,1,1,0,1,1,0,1,FALSE,1680,TRUE
7,1,1,0,1,1,0,1,FALSE,1578,TRUE
7,1,1,0,1,1,0,1,FALSE,6614,FALSE
7,1,1,0,1,1,0,1,FALSE,2121,TRUE
7,1,1,0,1,1,0,1,TRUE,2815,TRUE
7,1,1,0,1,1,0,1,TRUE,1647,TRUE
7,1,1,0,1,1,0,1,TRUE,3991,TRUE
7,1,1,0,1,1,0,1,FALSE,1711,TRUE
7,1,1,0,1,1,0,1,TRUE,1705,TRUE
7,1,1,0,1,1,0,1,FALSE,2328,TRUE
7,1,1,0,1,1,0,1,FALSE,1752,TRUE
7,1,1,0,1,1,0,1,FALSE,2696,TRUE
7,1,1,0,1,1,0,1,FALSE,2008,TRUE
7,1,1,0,1,1,0,1,FALSE,1448,TRUE
7,1,1,0,1,1,0,1,TRUE,2143,TRUE
7,1,1,0,1,1,0,1,FALSE,1671,TRUE
7,1,1,0,1,1,0,1,TRUE,4823,TRUE
7,1,1,0,1,1,0,1,FALSE,1391,TRUE
7,1,1,0,1,1,0,1,FALSE,1840,TRUE
7,1,1,0,1,1,0,1,FALSE,2055,TRUE
7,1,1,0,1,1,0,1,FALSE,1824,TRUE
7,1,1,0,1,1,0,1,FALSE,1742,TRUE
7,1,1,0,1,1,0,1,FALSE,2488,TRUE
7,1,1,0,1,1,0,1,TRUE,1535,TRUE
7,1,1,0,1,1,0,1,FALSE,1711,TRUE
7,1,1,0,1,1,0,1,FALSE,2031,TRUE
7,1,1,0,1,1,0,1,FALSE,1759,TRUE
7,1,1,0,1,1,0,1,FALSE,1831,TRUE
7,1,1,0,1,1,0,1,FALSE,2758,TRUE
7,1,1,0,1,1,0,1,FALSE,1768,TRUE
7,1,1,0,1,1,0,1,FALSE,1600,TRUE
7,1,1,0,1,1,0,1,FALSE,1448,TRUE
7,1,1,0,1,1,0,1,FALSE,1872,TRUE
7,1,1,0,1,1,0,1,TRUE,3056,TRUE
7,1,1,0,1,1,0,1,FALSE,1527,TRUE
7,0,1,0,0,1,0,0,FALSE,3112,TRUE
7,0,1,0,0,1,0,0,FALSE,14208,TRUE
7,0,1,0,0,1,0,0,FALSE,6535,TRUE
7,0,1,0,0,1,0,0,FALSE,17518,FALSE
7,0,1,0,0,1,0,0,TRUE,5239,TRUE
7,0,1,0,0,1,0,0,FALSE,9357,TRUE
7,0,1,0,0,1,0,0,TRUE,1495,TRUE
7,0,1,0,0,1,0,0,FALSE,4470,TRUE
7,0,1,0,0,1,0,0,TRUE,2416,TRUE
7,0,1,0,0,1,0,0,FALSE,2752,TRUE
7,0,1,0,0,1,0,0,FALSE,4464,TRUE
7,0,1,0,0,1,0,0,FALSE,3560,TRUE
7,0,1,0,0,1,0,0,TRUE,2065,TRUE
7,0,1,0,0,1,0,0,TRUE,1887,TRUE
7,0,1,0,0,1,0,0,FALSE,3752,TRUE
7,0,1,0,0,1,0,0,FALSE,3223,TRUE
7,0,1,0,0,1,0,0,FALSE,3751,TRUE
7,0,1,0,0,1,0,0,TRUE,1712,TRUE
7,0,1,0,0,1,0,1,FALSE,5816,TRUE
7,0,1,0,0,1,0,1,FALSE,2832,TRUE
7,0,1,0,0,1,0,1,FALSE,3097,TRUE
7,0,1,0,0,1,0,1,FALSE,5839,FALSE
7,0,1,0,0,1,0,1,FALSE,2935,TRUE
7,0,1,0,0,1,0,1,FALSE,2521,TRUE
7,0,1,0,0,1,0,1,FALSE,3441,TRUE
7,0,1,0,0,1,0,1,FALSE,3040,TRUE
7,0,1,0,0,1,0,1,TRUE,1824,TRUE
7,0,1,0,0,1,0,1,FALSE,3136,TRUE
7,0,1,0,0,1,0,1,TRUE,1535,TRUE
7,0,1,0,0,1,0,1,FALSE,3336,TRUE
7,0,1,0,0,1,0,1,TRUE,1839,TRUE
7,0,1,0,0,1,0,1,FALSE,2831,TRUE
7,0,1,0,0,1,0,1,FALSE,5088,TRUE
7,0,1,0,0,1,0,1,FALSE,2567,TRUE
7,0,1,0,0,1,0,1,FALSE,2749,TRUE
7,0,1,0,0,1,0,1,TRUE,1777,TRUE
7,0,1,0,0,1,0,1,TRUE,1936,TRUE
7,0,1,0,0,1,0,1,TRUE,1528,TRUE
7,0,1,0,0,1,0,1,TRUE,1879,TRUE
7,0,1,0,0,1,0,1,FALSE,2552,TRUE
7,0,1,0,0,1,0,1,FALSE,3504,TRUE
7,0,1,0,0,1,0,1,FALSE,6166,TRUE
7,0,1,0,0,1,0,1,FALSE,2919,TRUE
7,0,1,0,0,1,0,1,FALSE,3024,TRUE
7,0,1,0,0,1,0,1,FALSE,2457,TRUE
7,0,1,0,0,1,0,1,TRUE,1968,TRUE
7,0,1,0,0,1,0,1,FALSE,3176,FALSE
7,0,1,0,0,1,0,1,FALSE,3384,TRUE
7,0,1,0,0,1,0,1,FALSE,3416,TRUE
7,0,1,0,0,1,0,1,FALSE,3592,TRUE
7,0,1,0,0,1,0,1,FALSE,2623,TRUE
7,0,1,0,0,1,0,1,FALSE,3431,TRUE
7,0,1,0,0,1,0,1,TRUE,2216,TRUE
7,0,1,0,0,1,0,1,TRUE,2376,TRUE
8,0,0,1,0,0,1,0,FALSE,89769,FALSE
8,0,0,1,0,0,1,0,FALSE,7799,TRUE
8,0,0,1,0,0,1,0,FALSE,14796,TRUE
8,0,0,1,0,0,1,0,FALSE,4003,TRUE
8,0,0,1,0,0,1,0,FALSE,6406,TRUE
8,0,0,1,0,0,1,0,FALSE,4298,TRUE
8,0,0,1,0,0,1,0,TRUE,1772,TRUE
8,0,0,1,0,0,1,0,FALSE,2460,TRUE
8,0,0,1,0,0,1,0,TRUE,2024,TRUE
8,0,0,1,0,0,1,0,FALSE,2299,TRUE
8,0,0,1,0,0,1,0,FALSE,5504,TRUE
8,0,0,1,0,0,1,0,FALSE,4150,FALSE
8,0,0,1,0,0,1,0,FALSE,2792,TRUE
8,0,0,1,0,0,1,0,FALSE,3695,TRUE
8,0,0,1,0,0,1,0,FALSE,3174,TRUE
8,0,0,1,0,0,1,0,FALSE,3148,TRUE
8,0,0,1,0,0,1,0,FALSE,4294,FALSE
8,0,0,1,0,0,1,0,TRUE,1450,TRUE
8,0,0,1,0,0,1,1,FALSE,3309,TRUE
8,0,0,1,0,0,1,1,FALSE,2980,TRUE
8,0,0,1,0,0,1,1,FALSE,2732,TRUE
8,0,0,1,0,0,1,1,TRUE,1472,TRUE
8,0,0,1,0,0,1,1,TRUE,1157,TRUE
8,0,0,1,0,0,1,1,FALSE,2887,TRUE
8,0,0,1,0,0,1,1,FALSE,4792,FALSE
8,0,0,1,0,0,1,1,FALSE,3398,TRUE
8,0,0,1,0,0,1,1,FALSE,2057,TRUE
8,0,0,1,0,0,1,1,TRUE,1348,TRUE
8,0,0,1,0,0,1,1,FALSE,2546,TRUE
8,0,0,1,0,0,1,1,FALSE,2732,TRUE
8,0,0,1,0,0,1,1,FALSE,3464,TRUE
8,0,0,1,0,0,1,1,FALSE,2514,TRUE
8,0,0,1,0,0,1,1,FALSE,2074,TRUE
8,0,0,1,0,0,1,1,TRUE,1791,TRUE
8,0,0,1,0,0,1,1,TRUE,1403,TRUE
8,0,0,1,0,0,1,1,FALSE,2154,TRUE
8,0,0,1,0,0,1,1,TRUE,1246,TRUE
8,0,0,1,0,0,1,1,FALSE,2284,TRUE
8,0,0,1,0,0,1,1,TRUE,1515,TRUE
8,0,0,1,0,0,1,1,TRUE,1762,TRUE
8,0,0,1,0,0,1,1,FALSE,2536,TRUE
8,0,0,1,0,0,1,1,FALSE,3893,TRUE
8,0,0,1,0,0,1,1,TRUE,1820,TRUE
8,0,0,1,0,0,1,1,FALSE,2842,TRUE
8,0,0,1,0,0,1,1,FALSE,2966,TRUE
8,0,0,1,0,0,1,1,FALSE,2933,TRUE
8,0,0,1,0,0,1,1,FALSE,1851,TRUE
8,0,0,1,0,0,1,1,FALSE,1980,TRUE
8,0,0,1,0,0,1,1,TRUE,1268,TRUE
8,0,0,1,0,0,1,1,TRUE,1508,TRUE
8,0,0,1,0,0,1,1,FALSE,2282,TRUE
8,0,0,1,0,0,1,1,FALSE,2605,TRUE
8,0,0,1,0,0,1,1,FALSE,2484,TRUE
8,0,0,1,0,0,1,1,FALSE,2585,TRUE
8,1,0,1,1,0,1,0,FALSE,3584,TRUE
8,1,0,1,1,0,1,0,TRUE,2447,TRUE
8,1,0,1,1,0,1,0,FALSE,2266,TRUE
8,1,0,1,1,0,1,0,FALSE,4721,TRUE
8,1,0,1,1,0,1,0,FALSE,3344,TRUE
8,1,0,1,1,0,1,0,TRUE,3370,TRUE
8,1,0,1,1,0,1,0,FALSE,1885,TRUE
8,1,0,1,1,0,1,0,FALSE,1698,TRUE
8,1,0,1,1,0,1,0,FALSE,1757,TRUE
8,1,0,1,1,0,1,0,FALSE,1854,TRUE
8,1,0,1,1,0,1,0,TRUE,1718,TRUE
8,1,0,1,1,0,1,0,FALSE,2252,TRUE
8,1,0,1,1,0,1,0,FALSE,1708,TRUE
8,1,0,1,1,0,1,0,FALSE,1522,TRUE
8,1,0,1,1,0,1,0,TRUE,1380,TRUE
8,1,0,1,1,0,1,0,FALSE,1358,TRUE
8,1,0,1,1,0,1,0,TRUE,2087,TRUE
8,1,0,1,1,0,1,0,FALSE,1692,TRUE
8,1,0,1,1,0,1,1,FALSE,2168,TRUE
8,1,0,1,1,0,1,1,FALSE,1727,TRUE
8,1,0,1,1,0,1,1,TRUE,1492,TRUE
8,1,0,1,1,0,1,1,TRUE,1427,TRUE
8,1,0,1,1,0,1,1,FALSE,1706,TRUE
8,1,0,1,1,0,1,1,FALSE,1816,TRUE
8,1,0,1,1,0,1,1,FALSE,1473,TRUE
8,1,0,1,1,0,1,1,TRUE,1920,TRUE
8,1,0,1,1,0,1,1,FALSE,1560,TRUE
8,1,0,1,1,0,1,1,FALSE,1476,TRUE
8,1,0,1,1,0,1,1,FALSE,1852,TRUE
8,1,0,1,1,0,1,1,FALSE,1458,TRUE
8,1,0,1,1,0,1,1,FALSE,2472,TRUE
8,1,0,1,1,0,1,1,FALSE,1474,TRUE
8,1,0,1,1,0,1,1,FALSE,1624,TRUE
8,1,0,1,1,0,1,1,FALSE,1454,TRUE
8,1,0,1,1,0,1,1,TRUE,2082,TRUE
8,1,0,1,1,0,1,1,FALSE,1412,TRUE
8,1,0,1,1,0,1,1,TRUE,1062,TRUE
8,1,0,1,1,0,1,1,FALSE,2300,TRUE
8,1,0,1,1,0,1,1,TRUE,1343,TRUE
8,1,0,1,1,0,1,1,FALSE,1438,TRUE
8,1,0,1,1,0,1,1,FALSE,1618,TRUE
8,1,0,1,1,0,1,1,FALSE,1294,TRUE
8,1,0,1,1,0,1,1,FALSE,1474,TRUE
8,1,0,1,1,0,1,1,FALSE,1990,TRUE
8,1,0,1,1,0,1,1,TRUE,4178,TRUE
8,1,0,1,1,0,1,1,FALSE,1546,TRUE
8,1,0,1,1,0,1,1,FALSE,1570,TRUE
8,1,0,1,1,0,1,1,FALSE,1292,TRUE
8,1,0,1,1,0,1,1,FALSE,1538,TRUE
8,1,0,1,1,0,1,1,TRUE,1506,TRUE
8,1,0,1,1,0,1,1,TRUE,2549,TRUE
8,1,0,1,1,0,1,1,FALSE,1846,TRUE
8,1,0,1,1,0,1,1,FALSE,1373,TRUE
8,1,0,1,1,0,1,1,FALSE,1560,TRUE
9,0,0,1,1,1,0,0,FALSE,40383,FALSE
9,0,0,1,1,1,0,0,TRUE,3825,TRUE
9,0,0,1,1,1,0,0,FALSE,141710,FALSE
9,0,0,1,1,1,0,0,FALSE,22978,FALSE
9,0,0,1,1,1,0,0,FALSE,22418,FALSE
9,0,0,1,1,1,0,0,FALSE,10035,TRUE
9,0,0,1,1,1,0,0,FALSE,5120,TRUE
9,0,0,1,1,1,0,0,FALSE,12307,FALSE
9,0,0,1,1,1,0,0,FALSE,8277,TRUE
9,0,0,1,1,1,0,0,TRUE,2481,TRUE
9,0,0,1,1,1,0,0,FALSE,6215,TRUE
9,0,0,1,1,1,0,0,FALSE,7420,FALSE
9,0,0,1,1,1,0,0,TRUE,2262,TRUE
9,0,0,1,1,1,0,0,FALSE,4521,TRUE
9,0,0,1,1,1,0,0,FALSE,4462,TRUE
9,0,0,1,1,1,0,0,FALSE,12105,FALSE
9,0,0,1,1,1,0,0,FALSE,5292,TRUE
9,0,0,1,1,1,0,0,FALSE,5212,TRUE
9,0,0,1,1,1,0,1,FALSE,6895,TRUE
9,0,0,1,1,1,0,1,FALSE,4223,TRUE
9,0,0,1,1,1,0,1,FALSE,3339,TRUE
9,0,0,1,1,1,0,1,TRUE,2929,TRUE
9,0,0,1,1,1,0,1,FALSE,4200,TRUE
9,0,0,1,1,1,0,1,FALSE,6807,TRUE
9,0,0,1,1,1,0,1,FALSE,3614,TRUE
9,0,0,1,1,1,0,1,TRUE,1804,TRUE
9,0,0,1,1,1,0,1,TRUE,2069,TRUE
9,0,0,1,1,1,0,1,FALSE,2691,TRUE
9,0,0,1,1,1,0,1,FALSE,4137,TRUE
9,0,0,1,1,1,0,1,FALSE,7518,FALSE
9,0,0,1,1,1,0,1,TRUE,2040,TRUE
9,0,0,1,1,1,0,1,FALSE,2948,TRUE
9,0,0,1,1,1,0,1,FALSE,5567,TRUE
9,0,0,1,1,1,0,1,FALSE,4164,TRUE
9,0,0,1,1,1,0,1,FALSE,5962,FALSE
9,0,0,1,1,1,0,1,TRUE,2024,TRUE
9,0,0,1,1,1,0,1,FALSE,4141,TRUE
9,0,0,1,1,1,0,1,FALSE,3891,TRUE
9,0,0,1,1,1,0,1,FALSE,3850,TRUE
9,0,0,1,1,1,0,1,FALSE,3078,TRUE
9,0,0,1,1,1,0,1,FALSE,5065,TRUE
9,0,0,1,1,1,0,1,FALSE,3193,TRUE
9,0,0,1,1,1,0,1,FALSE,4152,TRUE
9,0,0,1,1,1,0,1,FALSE,3208,TRUE
9,0,0,1,1,1,0,1,FALSE,3170,TRUE
9,0,0,1,1,1,0,1,FALSE,2662,TRUE
9,0,0,1,1,1,0,1,FALSE,3586,TRUE
9,0,0,1,1,1,0,1,FALSE,3548,TRUE
9,0,0,1,1,1,0,1,TRUE,3680,TRUE
9,0,0,1,1,1,0,1,FALSE,3590,TRUE
9,0,0,1,1,1,0,1,FALSE,2480,TRUE
9,0,0,1,1,1,0,1,FALSE,5877,TRUE
9,0,0,1,1,1,0,1,FALSE,3294,TRUE
9,0,0,1,1,1,0,1,FALSE,3199,TRUE
9,1,0,1,0,1,0,0,FALSE,8378,TRUE
9,1,0,1,0,1,0,0,FALSE,10881,FALSE
9,1,0,1,0,1,0,0,FALSE,3056,TRUE
9,1,0,1,0,1,0,0,FALSE,2701,TRUE
9,1,0,1,0,1,0,0,TRUE,5470,TRUE
9,1,0,1,0,1,0,0,TRUE,5511,TRUE
9,1,0,1,0,1,0,0,FALSE,2211,TRUE
9,1,0,1,0,1,0,0,FALSE,2338,TRUE
9,1,0,1,0,1,0,0,FALSE,3327,TRUE
9,1,0,1,0,1,0,0,FALSE,3381,TRUE
9,1,0,1,0,1,0,0,FALSE,2703,TRUE
9,1,0,1,0,1,0,0,TRUE,2147,TRUE
9,1,0,1,0,1,0,0,FALSE,1586,TRUE
9,1,0,1,0,1,0,0,FALSE,2397,TRUE
9,1,0,1,0,1,0,0,TRUE,2056,TRUE
9,1,0,1,0,1,0,0,FALSE,3084,FALSE
9,1,0,1,0,1,0,0,FALSE,2353,TRUE
9,1,0,1,0,1,0,0,FALSE,4313,FALSE
9,1,0,1,0,1,0,1,FALSE,2261,TRUE
9,1,0,1,0,1,0,1,FALSE,4778,TRUE
9,1,0,1,0,1,0,1,FALSE,2343,TRUE
9,1,0,1,0,1,0,1,FALSE,1672,TRUE
9,1,0,1,0,1,0,1,FALSE,1674,TRUE
9,1,0,1,0,1,0,1,FALSE,1690,TRUE
9,1,0,1,0,1,0,1,TRUE,1823,TRUE
9,1,0,1,0,1,0,1,FALSE,3401,TRUE
9,1,0,1,0,1,0,1,FALSE,1933,TRUE
9,1,0,1,0,1,0,1,FALSE,1920,TRUE
9,1,0,1,0,1,0,1,TRUE,1800,TRUE
9,1,0,1,0,1,0,1,FALSE,4611,TRUE
9,1,0,1,0,1,0,1,FALSE,1751,TRUE
9,1,0,1,0,1,0,1,FALSE,2909,TRUE
9,1,0,1,0,1,0,1,FALSE,2117,TRUE
9,1,0,1,0,1,0,1,TRUE,2072,TRUE
9,1,0,1,0,1,0,1,FALSE,2033,TRUE
9,1,0,1,0,1,0,1,TRUE,1690,TRUE
