"interfaceId","interfaceOrder001","interfaceOrder002","setId","setOrder001","setOrder002","phaseId","trialId","command__t","command__x","command__y","command__w","command__h","command__p","command__n","sameParent","time","correct"
"1","0","1","1","0","1","1","26","Change cell lines","1002","420","45","30","3","1","False","1649","True"
"1","0","1","1","0","1","1","27","Change size","67","192","55","58","1","1","False","1315","True"
"1","0","1","1","0","1","1","28","Insert text box","1040","95","50","55","0","5","False","1616","True"
"1","0","1","1","0","1","1","29","Change left margin","255","225","45","20","1","3","False","1353","True"
"1","0","1","1","0","1","1","30","Center text","351","125","28","20","0","3","False","2266","True"
"1","0","1","1","0","1","1","31","Center text","351","125","28","20","0","3","True","2474","True"
"1","0","1","1","0","1","1","32","Insert text box","1040","95","50","55","0","5","True","1447","True"
"1","0","1","1","0","1","1","33","Italicize text","35","125","28","20","0","1","True","1391","True"
"1","0","1","1","0","1","1","34","Change left margin","255","225","45","20","1","3","False","2280","False"
"1","0","1","1","0","1","1","35","Change cell lines","1002","420","45","30","3","1","False","1856","True"
"1","0","1","1","0","1","1","36","Change size","67","192","55","58","1","1","False","1327","True"
"1","0","1","1","0","1","1","37","Change size","67","192","55","58","1","1","True","1336","True"
"1","0","1","1","0","1","1","38","Insert text box","1040","95","50","55","0","5","False","1641","True"
"1","0","1","1","0","1","1","39","Change left margin","255","225","45","20","1","3","False","2311","True"
"1","0","1","1","0","1","1","40","Italicize text","35","125","28","20","0","1","False","1416","True"
"1","0","1","1","0","1","1","41","Change cell lines","1002","420","45","30","3","1","False","1448","True"
"1","0","1","1","0","1","1","42","Center text","351","125","28","20","0","3","False","1704","True"
"1","0","1","1","0","1","1","43","Center text","351","125","28","20","0","3","True","1448","True"
"1","0","1","1","0","1","1","44","Change size","67","192","55","58","1","1","False","1839","True"
"1","0","1","1","0","1","1","45","Italicize text","35","125","28","20","0","1","False","1984","True"
"1","0","1","1","0","1","1","46","Change cell lines","1002","420","45","30","3","1","False","2087","True"
"1","0","1","1","0","1","1","47","Insert text box","1040","95","50","55","0","5","False","2393","True"
"1","0","1","1","0","1","1","48","Change left margin","255","225","45","20","1","3","False","2178","True"
"1","0","1","1","0","1","1","49","Change size","67","192","55","58","1","1","True","1063","True"
"1","0","1","1","0","1","1","50","Change cell lines","1002","420","45","30","3","1","False","2714","True"
"1","0","1","1","0","1","1","51","Insert text box","1040","95","50","55","0","5","False","1554","True"
"1","0","1","1","0","1","1","52","Change left margin","255","225","45","20","1","3","False","1489","True"
"1","0","1","1","0","1","1","53","Center text","351","125","28","20","0","3","False","1970","True"
"1","0","1","1","0","1","1","54","Italicize text","35","125","28","20","0","1","True","1179","True"
"1","0","1","1","0","1","1","55","Change size","67","192","55","58","1","1","False","1762","True"
"1","0","1","1","0","1","1","56","Italicize text","35","125","28","20","0","1","False","1419","True"
"1","0","1","1","0","1","1","57","Insert text box","1040","95","50","55","0","5","True","3835","True"
"1","0","1","1","0","1","1","58","Change left margin","255","225","45","20","1","3","False","1922","True"
"1","0","1","1","0","1","1","59","Change cell lines","1002","420","45","30","3","1","False","1770","True"
"1","0","1","1","0","1","1","60","Center text","351","125","28","20","0","3","False","2026","True"
"1","0","1","1","0","1","1","61","Insert text box","1040","95","50","55","0","5","True","1514","True"
"1","0","1","1","0","1","1","62","Italicize text","35","125","28","20","0","1","True","1657","True"
"1","0","1","1","0","1","1","63","Change size","67","192","55","58","1","1","False","1202","True"
"1","0","1","1","0","1","1","64","Change cell lines","1002","420","45","30","3","1","False","1712","True"
"1","0","1","1","0","1","1","65","Change left margin","255","225","45","20","1","3","False","3250","True"
"1","0","1","1","0","1","1","66","Center text","351","125","28","20","0","3","False","2059","True"
"1","0","1","1","0","1","1","67","Change left margin","255","225","45","20","1","3","False","2147","True"
"1","0","1","1","0","1","1","68","Insert text box","1040","95","50","55","0","5","False","1697","True"
"1","0","1","1","0","1","1","69","Change size","67","192","55","58","1","1","False","3028","True"
"1","0","1","1","0","1","1","70","Change cell lines","1002","420","45","30","3","1","False","1650","True"
"1","0","1","1","0","1","1","71","Center text","351","125","28","20","0","3","False","2196","True"
"1","0","1","1","0","1","1","72","Italicize text","35","125","28","20","0","1","True","1660","True"
"1","0","1","1","0","1","1","73","Insert text box","1040","95","50","55","0","5","True","5576","False"
"1","0","1","1","0","1","1","74","Change cell lines","1002","420","45","30","3","1","False","1882","True"
"1","0","1","1","0","1","1","75","Italicize text","35","125","28","20","0","1","False","1867","True"
"1","0","1","1","0","1","1","76","Center text","351","125","28","20","0","3","True","1911","True"
"1","0","1","1","0","1","1","77","Change left margin","255","225","45","20","1","3","False","1783","True"
"1","0","1","1","0","1","1","78","Change size","67","192","55","58","1","1","True","1458","True"
